-1.0225,0.94584,-1.5127,-1.0621,-0.49218,1.9782,1.8664,0.50569,-0.23044,0.39226,-1.0763,-1.8424,-1.4872,-0.59298,-2.2011,0.14924,-0.92567,0.85986,0.52642,-0.44147,-2.0027
2.4315,1.8652,1.2976,0.54974,1.3624,1.0448,0.87735,0.60753,-0.27195,-0.6094,-0.10021,1.0691,0.054766,-1.5807,0.29406,0.50723,0.39746,-0.66557,0.77113,0.81533,14.984
-0.16337,-1.437,-0.092366,0.65156,0.63045,0.53247,-0.99064,-1.2364,0.14227,-0.22837,0.10566,-0.23068,-0.57073,0.86824,1.2205,0.28513,-0.90441,0.18809,-0.68214,0.80215,-8.609
3.688,-0.51496,-2.5462,0.68514,1.362,1.7889,-0.53096,-1.8944,0.89023,1.2297,-0.28532,-0.66311,0.42369,0.97394,-0.42681,-0.28813,1.2484,0.11563,0.15927,1.119,5.1697
0.10385,-0.38551,0.14767,0.099973,-0.69791,0.023525,1.2815,0.16273,0.13027,-0.8617,0.50868,-1.1696,-2.1322,1.5638,0.35074,0.16739,-0.3317,0.82153,-0.29034,2.3988,-4.5056
0.11498,-0.59986,-0.069635,0.30772,2.0156,-1.0124,0.40041,-0.43177,0.44782,0.44237,-0.37204,-0.13766,0.19583,-0.20315,-0.30101,-0.61036,-0.85916,-1.1632,-0.013728,-0.25728,-2.1236
-0.37821,-1.5363,-1.1152,-1.0304,0.29018,1.1888,-1.049,0.89467,-1.6742,-0.082,2.495,0.11304,-0.41943,0.70958,0.54646,-1.0453,0.92965,1.3603,-0.13436,0.55356,-3.3411
1.4151,-1.3376,1.0714,-0.81012,-0.22403,0.69353,-0.46652,0.71893,-1.2139,-1.6552,-1.5524,-0.58888,1.0644,-0.58109,-1.7443,0.48971,-0.36294,0.41229,0.26659,0.11642,2.2591
2.1642,-0.066147,0.59257,0.0078634,0.086358,-0.25163,-0.01458,-0.14908,-0.88334,-0.70744,0.7286,-0.15888,0.20822,-0.1324,0.65208,-1.1792,-0.9682,-0.96159,-0.57582,1.0382,1.6358
1.9617,1.0831,-0.95581,0.66231,-0.14379,-1.7517,-2.5855,0.98304,0.13971,-1.8095,0.99703,1.3433,-0.72618,1.4684,-0.23522,-0.1518,-2.5457,0.35334,-0.31717,-0.69997,-10.229
0.60614,-2.3077,-0.42769,-1.2629,0.10052,1.9462,-0.28382,-0.97958,-0.71874,-0.76618,0.85758,0.9024,0.64379,-0.81166,0.88011,-0.52196,-0.23631,-0.7942,0.92133,-0.33908,1.8051
0.17859,0.19384,-0.27158,0.68561,-1.1671,0.41574,-1.014,-1.9318,0.41076,-0.25277,-0.67147,-0.68467,0.319,0.055189,0.32537,-0.7893,0.45918,0.17948,-0.74135,0.34376,0.6223
-0.62678,-0.17654,-1.9226,0.47566,0.78144,-2.1919,-1.0702,1.3822,-1.0542,0.48778,-0.018268,1.2742,-0.33325,-0.37676,1.3599,-1.3037,-0.76358,-0.38308,1.6585,1.9648,-7.986
0.31398,0.11432,-0.52029,-1.3968,-2.2762,1.8807,0.86165,-0.94464,-0.12842,0.99634,-1.8427,0.023231,-0.84099,-0.38535,0.89217,-0.53153,1.2267,-0.62706,2.1486,-0.47114,4.5464
0.51344,0.33945,0.93648,-1.8401,-1.135,1.626,0.12515,-0.38736,-0.83593,-0.81756,0.83146,-0.75875,0.64931,-0.90587,-0.39456,-0.19737,0.74222,0.42303,0.74755,-1.6054,8.5581
0.7419,2.2331,0.88471,-0.61127,-0.024163,0.92555,-0.38929,1.3067,1.5441,1.6611,-1.7662,0.44279,-1.2731,0.71086,1.5518,-0.8123,-0.041919,-0.7252,-0.45559,-0.39238,5.0953
-1.75,0.77956,-0.16357,-0.3393,-0.034896,-0.92097,0.16814,-0.83587,1.0085,0.060338,0.58647,-1.0982,-0.47888,0.70325,0.097469,1.692,-0.78191,0.40893,0.53481,0.32879,-4.9566
-0.3008,0.2197,-1.1809,0.21971,0.027976,1.325,-2.0588,0.80644,0.48777,-0.54947,-0.22102,-1.0182,0.061435,-1.0762,-0.036709,-0.76518,-0.21804,0.828,0.83129,1.2152,-0.092384
1.059,-0.1288,1.2184,0.29473,1.7501,-0.90082,0.029949,0.089375,0.59344,-0.12182,0.66089,1.4864,0.81452,1.0976,0.81313,0.35685,1.987,-1.464,-0.45213,-0.8113,6.6849
-0.77467,0.77497,-0.030253,0.23635,1.4559,0.5898,0.93481,0.81486,0.69936,1.2962,0.34719,-1.3649,-0.96601,1.1382,-0.48989,-0.91311,2.0991,-0.74251,-1.2272,-0.67227,0.74133
-0.0121,-0.51471,0.37109,0.56621,-0.10618,-1.1676,0.4664,-0.023753,0.96711,0.41627,-0.28742,-0.83971,-0.57439,0.8219,1.0201,0.95425,1.0347,-0.44302,0.027978,-0.39992,0.57271
-0.072173,-0.022835,-0.013315,1.15,0.2587,-0.55111,0.71964,-0.3565,-2.2241,0.51109,-1.0646,0.99519,1.145,0.19526,-2.0172,-1.1277,0.036684,-0.6646,-0.78646,1.0001,-3.2651
0.54524,-0.99458,-1.662,-1.8119,0.511,0.67121,-0.23197,1.1133,0.58483,0.065241,0.14588,0.76175,-1.2409,-0.78731,-1.3032,-0.58902,-0.072723,0.28684,-0.2482,0.56951,-1.3126
1.4149,-2.2016,0.8995,2.1321,-0.61394,0.62137,-0.97453,2.8032,-1.0079,-0.71469,-0.88674,-0.47302,1.7811,1.3503,-1.2242,0.65096,-0.14299,-0.089817,0.65075,-1.2258,-0.12642
-0.35464,1.174,2.7983,-0.22276,-0.15381,-0.47969,1.3638,-1.1345,-0.5573,0.94923,-0.039421,1.625,0.60751,0.86119,-0.95627,-2.5054,0.14398,-1.5334,0.3848,0.20048,5.0002
0.36985,0.95497,-1.0547,-0.91971,0.1163,1.2274,0.50163,0.64579,-1.5552,0.2177,2.4353,-1.1103,-1.0037,-1.2659,-0.40618,1.3375,-1.2831,-1.311,1.6678,-0.24579,0.11443
0.52275,-0.90736,-0.46136,0.6558,-0.54339,-0.24073,-0.05126,-0.46818,-1.0761,0.065834,0.40213,0.69695,-0.13377,-2.0344,-0.20771,-1.1004,-0.58689,-0.027119,1.2472,1.5416,2.6165
1.7461,-0.66206,1.3167,0.53562,0.26693,-1.4075,0.22549,-1.49,-0.28205,2.2935,-1.2753,-1.4978,-2.4262,-0.38915,2.4285,0.63536,-0.07658,0.051712,-0.001579,-0.084922,-1.8365
0.32274,-1.119,0.17619,0.9732,-1.7503,0.90653,-1.0473,-0.73392,1.0631,0.97028,0.89412,-0.86723,-0.13946,-1.283,0.64632,-0.20597,-1.2261,-1.015,2.0754,-0.15159,1.8105
0.66159,-0.89703,0.82703,0.96549,-1.6764,-0.90827,0.59023,0.59564,0.40058,0.84633,0.58243,0.90884,0.36488,0.37284,-0.44155,-0.53264,0.94816,1.0332,1.2381,0.14143,5.9629
-0.18241,-0.58849,1.7031,-0.49321,-0.37389,-0.080451,0.088401,1.2613,-0.067459,-0.35928,-0.49182,0.83127,0.73033,0.022927,0.34527,1.1087,1.2125,0.20099,0.65312,-0.38685,6.9826
0.51612,-1.4848,0.25563,-0.75541,-0.29331,-0.72944,0.33076,0.62062,-0.72436,0.9882,0.33453,1.6745,0.70908,-0.65211,-0.33448,-0.3956,-0.33494,-0.33092,-0.19037,-0.68931,3.0844
-0.37628,-1.5884,-0.50428,-0.16624,0.40504,0.6563,-1.0655,-0.72725,-0.13111,0.60766,-0.1378,-0.0056931,-0.74983,-0.79584,0.40819,-0.49968,0.45523,0.38869,-0.43174,2.0377,-2.1163
1.6892,-1.4,-0.83272,-0.39345,1.6961,1.1237,-1.1392,-0.076029,1.1889,-0.20466,-0.009752,-0.88229,-0.59262,1.2153,0.11667,0.67305,-0.25153,-0.38795,1.016,-1.2121,-1.0594
0.9133,0.39938,0.17796,-2.2632,0.4908,0.4564,0.21368,0.034375,-0.11194,0.046761,0.41778,-0.86616,0.72099,-0.3561,-0.78165,0.94668,1.668,-0.25019,1.068,1.1177,7.8444
0.036167,0.73351,-0.36774,1.2456,-0.38735,0.14642,-0.7952,0.64751,-0.56983,0.63222,-0.80447,-2.428,-1.7079,-0.29368,-0.74208,0.13841,0.17237,0.14576,1.1267,3.5011,-1.9505
0.76951,-1.4622,0.7114,0.55715,-0.48587,0.24211,1.5058,-1.0988,0.27291,0.12839,-2.3257,-0.60136,-0.38622,0.57656,-1.4956,-0.97904,1.7585,2.121,-0.54334,0.92706,3.4019
-0.99301,0.22118,1.6841,0.47024,0.82347,-1.8994,-0.8859,-0.43481,-0.19855,-0.10261,-1.0176,-1.8678,-1.0895,-1.0341,-0.81585,-0.53013,0.11831,-0.90623,-2.8101,-1.2777,-5.5389
-0.017246,0.87279,0.80794,0.28856,0.78995,0.63562,-1.1487,-0.02476,-1.9136,0.1441,-0.98889,1.048,0.83186,-1.7705,0.18923,0.6582,-0.21486,0.55597,-1.9989,-1.3437,2.8416
0.75996,0.49177,0.0049617,0.34354,-0.13926,0.76424,-0.91955,1.3531,-1.4061,0.11797,-0.014578,-0.90544,0.62821,-1.6154,-0.91111,0.42713,-0.067788,-1.1085,-1.0202,-0.090317,1.5131
-2.5166,0.69259,-1.6442,-0.74278,-0.1877,-0.67483,-0.37349,1.6072,-2.0355,-1.1526,2.3882,0.89501,0.055205,-0.70702,1.2223,0.0081041,0.85406,-0.27939,0.54557,0.45809,-3.6166
0.46943,-1.5355,1.633,-0.67705,0.93715,-0.69774,1.9456,0.30163,1.6374,1.5221,-0.29513,-0.10137,-0.4881,-0.32106,-0.13771,1.0884,-1.2525,-0.65066,0.63621,-0.29638,0.28726
1.4529,-1.6474,-1.2215,0.27738,0.027082,0.7192,0.41485,0.91484,-0.46538,-0.46689,-0.25665,1.0508,0.59807,1.4478,-2.1509,0.51433,0.93558,-0.80363,0.73462,-0.3101,0.22297
-1.4153,2.0399,1.2268,-0.79261,-2.1434,-0.65747,0.45503,0.30035,1.7876,-0.89652,0.24732,1.3372,-1.6306,1.0901,0.7626,0.98578,2.1834,0.026698,0.28464,-0.85533,5.3849
0.076964,1.2891,-0.91888,-0.49879,0.69549,-0.62181,-1.5578,-0.64418,-0.99776,1.7793,-0.76791,1.2994,0.22842,0.33295,0.78244,0.40329,-0.92437,-0.57358,0.03025,-0.40798,-8.1462
1.0148,0.25073,-1.4708,0.61576,0.40243,1.8328,-1.2731,-0.89408,1.3967,-0.53786,0.55326,1.1053,0.68071,-1.3528,0.17889,1.2868,-0.30757,0.96978,-1.0263,0.084962,4.4853
0.98129,-0.26499,0.30179,-1.6396,0.048967,-2.5612,2.3961,-0.05364,0.87789,-0.72992,-0.25584,1.0449,0.11075,-1.7536,0.65266,0.11397,0.21499,0.81572,-0.21612,1.5806,7.4622
1.1293,1.2561,-1.8115,-1.4199,-0.30879,0.56589,0.56852,-0.14502,-0.61958,-0.65529,1.4141,-1.0966,-0.55381,-0.0048945,0.061596,0.26435,0.25823,0.62376,-0.44764,-0.65148,2.9827
-0.75692,1.1512,0.062468,0.25555,0.94899,-1.7871,2.6623,1.3136,0.79074,-0.10696,-0.1976,0.88371,2.083,1.3136,-0.39924,-0.72346,-0.60335,0.94001,2.4929,-1.995,2.8392
-0.49349,2.0605,-0.41688,-0.47518,-0.83093,-0.56853,-0.45808,-1.3833,-1.5193,0.97969,-1.5445,-1.2248,0.29614,2.0866,-1.4627,0.16881,-0.052362,0.36144,-1.1949,0.751,-10.41
0.81648,-0.74886,-0.11762,-0.29485,0.11198,0.067332,0.92355,-0.59764,0.99465,-0.28204,0.54399,1.3036,-1.695,-1.3997,0.59542,0.35081,-1.9512,-1.7043,0.1354,1.3491,-0.1162
0.19257,0.95852,-0.95145,-0.69544,0.39986,-1.8662,-0.15983,-0.057299,-1.9351,0.41351,1.4452,0.47828,-0.27683,-0.16636,0.88655,-0.26327,0.57047,1.2277,-0.71311,0.45132,-4.0417
0.83961,0.023017,0.20754,0.91457,-0.34367,1.8036,0.86212,-0.034416,-0.6899,1.7187,-0.70631,0.20433,-1.814,-1.3512,2.0611,-0.20219,-1.0702,1.2437,-0.020429,-1.2816,2.8548
-0.314,-2.09,-0.85654,-0.0087939,0.52308,0.93992,-1.6693,-0.21131,0.18754,0.9675,0.49187,-1.9602,0.18805,1.5284,1.0471,-1.4455,0.14017,-1.5336,0.55332,-1.9511,-7.0307
-0.56791,-0.10491,-0.83752,-1.7718,-0.74739,-2.5395,1.2503,-0.060006,-0.98207,-0.85536,0.88167,0.39951,-1.021,-0.88579,0.30826,0.38585,-1.8639,-0.28114,-0.48595,0.25478,-6.2559
0.9691,-0.52989,-1.486,0.095275,-0.74268,0.47491,0.92204,1.2723,1.6581,-0.83721,-0.46592,-1.8075,-0.76846,-0.04131,-1.8526,0.89903,1.1988,0.045271,2.6435,-1.2472,3.305
-0.70442,-0.66818,1.4185,0.1099,-1.9629,0.78836,-0.030972,0.18055,-0.72472,-0.33714,-0.80891,0.14407,-0.49715,0.59242,-1.0602,-0.36564,-0.9261,0.54433,0.49358,1.2192,-2.2301
-0.38947,-0.13973,-1.0247,-1.4682,2.374,-1.0542,0.72247,-0.20727,0.12785,-0.25691,-2.0813,-1.2239,0.42798,0.72822,0.17947,0.52601,0.68442,-1.125,-0.037741,-1.5292,-5.1611
0.54507,0.42493,0.042489,-0.95684,-0.1753,0.31273,0.042269,1.1978,-1.7984,1.1139,-0.52037,1.2642,-0.99231,-0.50875,-0.26648,2.173,-1.2704,0.56806,-1.0758,0.39938,-0.57157
1.0357,-0.54368,-0.24335,0.92131,-0.78565,-0.60693,-0.25288,0.82565,0.77258,-0.49573,-0.99482,1.1999,-0.45505,-0.814,0.87264,-0.62495,-1.6442,-1.2366,0.30587,-1.0064,-0.80899
-1.3322,0.49848,1.2049,-1.2788,-0.55138,-1.2037,-2.0062,-0.14041,-0.88468,0.6406,-0.87983,0.79203,0.26391,0.24687,-0.33556,-0.83061,1.3855,-0.77573,-0.45396,-0.83485,-3.622
-1.5662,0.62848,0.61882,-2.5122,-0.97609,-1.0889,-0.94919,0.29403,-0.79008,0.1401,-1.8227,0.89536,1.8099,-0.41066,-0.459,-1.1534,0.42559,0.027293,-1.1146,-1.1829,-0.82588
-0.28445,0.57737,-0.98362,0.1285,0.24536,0.14073,-0.56354,-0.63443,-0.03816,-2.4092,0.73813,0.58451,-0.7746,-1.439,-0.59555,-0.64658,-0.94989,0.43708,-0.59092,-0.48148,-3.4676
-0.657,-0.22785,-1.2142,-2.5743,-1.6733,1.062,0.66964,1.862,0.29372,0.79451,0.53893,0.58922,-0.36549,1.7737,-0.36453,0.33848,-0.14394,0.6209,-2.9053,-1.4486,-2.8876
0.60468,0.75152,-0.48907,-0.0013376,0.75488,-0.063456,-0.6127,-0.12826,0.81205,-0.2442,0.77258,-0.15411,-0.039494,0.79082,0.1762,0.27601,0.52114,-0.41681,-0.17247,1.403,0.59333
2.7689,1.1873,-0.30536,0.42878,0.9182,-3.4551,-1.7825,-0.51813,0.30982,1.0386,-1.4221,-0.2869,-1.2113,0.15919,-1.0555,-1.0804,0.9323,-1.0634,0.094695,-0.18666,-3.263
0.55084,-1.0853,-1.3859,-0.071421,-0.41437,-0.29414,-0.037514,-0.90383,-0.24572,1.3776,-1.2133,-0.20498,-1.1267,-0.27026,0.34804,0.81344,1.0635,-0.29092,-1.1151,-0.67734,-3.1816
1.4464,0.63472,-0.083929,0.19906,-0.07403,-0.61717,-0.17411,0.20933,0.30668,0.65403,0.29585,-0.50321,0.70982,0.61145,-0.0071854,0.65972,-1.1515,0.11166,-1.0103,1.2464,0.71664
-0.93211,-0.0013068,0.82296,0.77229,-1.0115,1.6804,-0.29045,0.2698,-1.5114,0.43082,0.10439,0.30508,0.056965,-0.83932,0.69015,2.3634,1.0832,0.52008,0.41427,-0.46092,4.9685
0.81746,-0.86234,-0.63325,-2.7611,1.0202,0.3164,-2.0186,0.047135,-0.56992,1.13,1.1111,0.98014,0.78378,0.946,2.1684,-1.7419,2.4135,-1.342,0.24768,0.4232,1.0415
-0.53899,-0.61146,0.97507,0.069837,-0.81389,-0.16419,0.18199,-0.47745,-0.89682,0.80935,-0.013639,-0.83809,2.46,0.43758,-1.8213,0.332,0.75887,1.3949,-0.4002,-0.76648,0.53186
-1.7394,1.2874,1.6029,0.31129,2.1469,0.55077,0.14365,0.18544,0.43948,1.2385,-0.41397,1.1565,-0.87241,-2.4148,0.64341,-0.92085,0.73728,0.2218,0.3296,1.4889,6.0954
-0.96049,0.23188,-0.54672,1.4131,-0.45787,-1.092,-0.51964,-0.64302,-0.33047,0.24944,0.12097,-0.67501,0.45395,-0.3302,2.0408,0.55839,-1.8339,-1.0812,-1.0532,-1.0637,-9.4002
-0.20804,-3.0522,1.6984,0.68906,0.89197,1.8184,-1.401,0.75959,-1.1869,-0.62354,-0.19837,-0.76146,0.97755,1.0548,0.80414,-0.99481,0.65975,-0.91919,-0.88538,1.1616,-3.1487
1.5865,-0.10651,-1.1953,-0.093966,1.4025,1.5605,1.1046,-0.0026739,0.16439,-1.2335,-1.9257,-0.5394,-0.89215,0.8035,-0.20913,-0.79119,-1.5074,-1.2588,-0.062556,0.71348,-1.1769
0.17789,-0.62721,-1.931,0.1982,-1.0533,-0.12238,0.68578,0.35565,-0.97833,0.50809,1.2694,-0.61279,-1.9948,1.2362,-1.4511,-0.26175,0.40897,-0.12436,0.18851,-0.011024,-6.1952
-0.8026,1.4817,-0.12102,0.12314,-0.41317,1.3577,-0.74747,0.42062,1.6842,0.76838,1.1913,0.59799,-0.17868,0.85448,-0.45922,-0.6555,-1.0028,-0.65903,-0.72549,1.0046,-0.33731
0.82703,-0.59484,0.80529,-0.18431,-0.86719,-0.28887,-1.5883,-0.067868,-1.3234,1.1136,-0.14856,2.4204,0.5545,0.63091,1.2649,0.66222,-0.3961,0.28986,-0.75241,1.1156,-0.50221
-2.144,1.5643,1.0121,0.69974,0.61628,0.65434,-0.91467,0.29773,0.66901,-0.69525,0.71289,0.96123,1.703,1.5683,1.6793,-1.6176,-0.14736,-0.017888,-0.69027,1.1953,0.18384
-0.38131,0.16024,0.50955,0.45319,-0.47417,-0.062846,0.84679,-1.1161,-1.084,-0.79261,-1.0512,0.078293,-0.60414,0.22083,1.3503,0.025503,-1.5102,0.99744,0.4546,0.57992,-4.0405
1.4402,0.15788,0.61978,-0.66253,-0.62106,0.38526,2.7146,-1.0917,0.38967,0.322,-0.35716,-0.70719,-0.87125,-0.34187,-0.11021,-1.1884,0.64173,-1.2506,0.15151,-0.47287,8.3365
0.94224,-1.7591,-0.47706,1.3719,0.062237,0.87647,-0.62595,-2.3352,1.875,0.18506,1.615,0.18492,0.78799,1.6177,-1.112,-1.3174,0.32848,-0.56686,-0.87579,0.33484,0.28335
1.6672,0.15895,1.6366,-1.7229,-1.2044,-0.85785,0.94554,-0.52042,-1.2747,-1.6331,0.18325,-0.0019966,1.2578,0.46994,2.2239,-0.54444,-0.75514,-1.1618,-0.87908,-0.74745,2.6134
-1.1002,-0.2259,0.68715,-0.30389,0.39688,0.45912,1.0757,-1.1946,0.14894,0.55911,-0.87881,-0.91385,0.79258,0.76091,-0.013029,-0.73053,0.42288,1.9006,0.0061889,-0.6406,-0.46826
0.047268,0.28506,0.44311,0.4306,-0.30546,-2.2393,0.43025,-0.15694,0.0050624,0.91803,0.058733,-0.25268,-0.083963,-0.058813,-0.19994,0.51225,2.0448,-1.2064,-0.88021,-0.072211,0.33477
0.30054,0.12611,0.09591,0.90349,0.20901,0.33594,-0.51525,1.8482,0.64863,0.12033,1.2742,1.2903,0.7579,0.23318,-0.14262,-1.3223,-0.083147,-1.752,0.46822,0.85033,3.3992
-1.0638,0.10256,-0.15203,1.0309,0.49298,0.66873,-0.12569,-0.060279,-0.046131,1.1019,0.7726,-0.30891,1.746,-0.25109,0.24426,0.14867,-0.31364,-0.26315,-0.34777,0.93152,1.7696
0.24126,0.50742,0.54521,-0.66165,-0.79388,0.80414,-0.83593,-0.68239,0.22295,-0.94044,-0.85227,-0.038765,-0.30314,1.3006,-0.70444,0.38506,-0.10351,0.23494,-0.33734,0.65692,0.57794
-0.11028,0.30781,1.435,0.13688,-1.3089,-0.44529,1.1072,0.68054,0.25824,-2.0066,-0.41513,0.93407,0.35084,-0.3136,-0.45273,1.1891,0.42325,0.99659,-0.14361,-0.5854,8.1115
-0.46174,-1.1226,-0.030445,-1.6082,-1.5901,0.97958,-0.89747,-0.029808,0.45364,-0.91722,-0.2998,1.1623,-0.31078,-2.97,1.9442,0.2269,0.86347,-0.021468,0.81529,-0.56612,8.6811
1.9201,0.56966,1.2256,1.1302,-0.54783,0.21568,0.49299,0.18668,0.26653,-0.75892,0.38633,-1.3992,0.29179,0.76935,1.7593,1.7392,0.44887,-0.015756,-0.75691,-1.9959,5.6618
-1.8156,-1.134,0.16146,-0.19377,1.2561,-0.14381,0.25806,-0.024672,-1.611,0.7947,-1.4961,-1.1891,-0.51316,-1.9983,-0.84615,-1.3522,0.058559,0.69352,-2.3965,0.051744,-7.5869
-0.42241,1.5953,1.6907,1.5141,0.9206,-1.2356,-0.90695,-1.2447,0.51069,0.22817,-1.2595,-1.1448,-0.076048,-0.49949,0.2647,-1.953,-0.015631,0.96021,-0.78547,-0.33391,-1.7013
0.54517,-1.2308,1.0838,0.34779,-1.204,0.050066,1.3822,0.48461,0.30538,-0.52423,0.66891,-0.24494,-0.28993,-0.90608,0.64728,-0.49799,-0.99342,0.037778,-0.21828,0.46372,3.4694
1.7673,0.83201,0.41128,0.72853,-2.5327,0.11319,-0.040425,-0.0090367,-1.6438,-0.91731,-0.40215,-0.13187,1.5966,0.59815,0.65859,-0.8486,0.94868,-2.608,-0.57377,1.9719,6.6007
-1.2621,-0.023682,1.6933,0.22672,-0.79048,-1.1352,-0.71669,0.34042,0.38435,1.8739,-0.2765,-1.4453,1.254,1.0424,0.042336,0.28364,0.24017,-1.3507,-0.56334,1.3008,-0.83625
-0.64743,-0.45387,0.35458,1.176,1.5305,0.9596,0.26261,-0.97576,1.6437,-0.22824,0.493,0.32528,1.0534,-1.246,0.66415,0.21768,0.17953,0.91395,0.17747,-0.65312,6.8384
1.0653,1.805,0.40481,-1.1463,0.73571,-1.0996,-0.77066,-0.11229,0.60789,0.89844,0.57879,1.0358,0.46245,-0.77701,0.030551,0.79286,2.4211,1.8877,-0.30056,-0.73303,10.071
2.0563,-0.78351,0.049481,-0.72174,0.25844,0.58034,1.7753,-0.483,-0.71633,-1.5291,0.17198,0.19839,1.4305,-0.9189,-0.52661,0.82306,0.57114,1.1928,0.57967,-1.4053,9.8992
-0.38982,0.17076,0.85341,-0.0010301,-0.048095,-0.064733,-0.86609,-1.0288,1.3959,1.2642,0.68311,-0.27611,1.1881,-0.14065,-1.1847,-0.68088,0.20199,0.90323,0.92898,-0.0096351,1.9602
0.63713,-0.85864,-1.3607,0.22057,-0.22527,0.13797,-2.1942,0.38447,-1.3729,0.18019,-0.69486,0.2708,2.1666,-0.95502,0.069543,-1.4597,0.20995,-1.0622,-0.80046,0.07776,-1.92
0.10921,-1.4117,1.3542,0.84084,0.84151,1.2051,1.4657,-0.63768,-2.2802,-0.9155,0.5785,-0.50564,0.74216,0.7007,0.068317,-0.87299,1.0634,0.25106,-0.19908,1.7232,4.7442
0.33545,-1.0914,-0.071256,-0.32345,0.38209,0.098427,1.3039,-1.0939,0.67558,-1.039,-0.87041,-0.63408,0.93289,-1.4736,1.3538,0.46273,-0.42879,-0.92233,-0.24267,0.63278,5.6816
1.6174,-0.73807,0.055917,-0.058394,-0.7923,-0.40298,-0.29046,0.11441,-0.18635,1.1759,0.29315,-1.5894,0.80539,0.60909,0.18586,-1.2871,-0.47921,-0.39782,0.40277,0.6635,0.99452
1.3016,0.63161,-0.56038,-0.69334,1.4669,-0.040997,-0.19008,1.7153,-0.5894,-1.4654,1.0866,-0.89043,1.0311,-0.7401,-0.82847,-1.3482,-1.6319,-0.059812,-0.27976,-0.5577,1.6057
1.1446,0.66997,-0.26971,-0.68496,-0.8841,-0.82652,-0.56566,0.5542,-0.10317,-1.854,0.54679,0.23234,-0.28832,-0.40134,-1.6828,-1.3901,2.2435,0.46678,-0.43343,-0.43092,7.4787
-0.15273,-0.57727,-0.0030862,0.78852,1.0346,0.25619,-0.086118,2.3454,-0.4082,0.26751,0.5964,0.49852,-0.66681,-0.069688,-0.79085,-0.27825,0.64062,1.1797,-0.2152,-0.79062,0.98924
